Order_ID,Ship_Mode,Customer_ID,Segment,State,Category,Sub_Category,Sales,order_date,ship_date,year,month,week,Lat,Long
CA-2015-158274,Second Class,RM-19675,Home Office,Louisiana,Technology,Phones,149.95,2015-11-19,2015-11-24,2015,11,47,31.169546,-91.867805
CA-2015-158274,Second Class,RM-19675,Home Office,Louisiana,Technology,Accessories,29,2015-11-19,2015-11-24,2015,11,47,31.169546,-91.867805
CA-2017-105018,Standard Class,SK-19990,Consumer,Connecticut,Office Supplies,Binders,7.16,2017-11-28,2017-12-02,2017,11,48,41.597782,-72.755371
CA-2015-123260,Standard Class,FM-14290,Home Office,California,Technology,Accessories,176.8,2015-08-26,2015-08-30,2015,8,34,36.116203,-119.681564
CA-2017-157000,Standard Class,AM-10360,Corporate,Texas,Office Supplies,Storage,37.224,2017-07-16,2017-07-22,2017,7,29,31.054487,-97.563461
CA-2017-157000,Standard Class,AM-10360,Corporate,Texas,Office Supplies,Paper,20.016,2017-07-16,2017-07-22,2017,7,29,31.054487,-97.563461
CA-2016-102281,First Class,MP-17470,Home Office,New York,Furniture,Bookcases,899.136,2016-10-12,2016-10-14,2016,10,41,42.165726,-74.948051
CA-2016-102281,First Class,MP-17470,Home Office,New York,Technology,Phones,71.76,2016-10-12,2016-10-14,2016,10,41,42.165726,-74.948051
CA-2016-102281,First Class,MP-17470,Home Office,New York,Office Supplies,Paper,51.84,2016-10-12,2016-10-14,2016,10,41,42.165726,-74.948051
CA-2016-102281,First Class,MP-17470,Home Office,New York,Furniture,Bookcases,626.352,2016-10-12,2016-10-14,2016,10,41,42.165726,-74.948051
CA-2016-102281,First Class,MP-17470,Home Office,New York,Office Supplies,Art,19.9,2016-10-12,2016-10-14,2016,10,41,42.165726,-74.948051
CA-2016-131457,Standard Class,MZ-17515,Corporate,California,Office Supplies,Envelopes,14.28,2016-10-31,2016-11-06,2016,10,44,36.116203,-119.681564
CA-2015-140004,Standard Class,CB-12025,Consumer,Ohio,Office Supplies,Art,7.408,2015-03-21,2015-03-25,2015,3,12,40.388783,-82.764915
CA-2015-140004,Standard Class,CB-12025,Consumer,Ohio,Office Supplies,Art,6.048,2015-03-21,2015-03-25,2015,3,12,40.388783,-82.764915
CA-2018-107720,Standard Class,VM-21685,Home Office,New Jersey,Office Supplies,Storage,46.26,2018-11-06,2018-11-13,2018,11,45,40.298904,-74.521011
US-2018-124303,Standard Class,FH-14365,Corporate,Pennsylvania,Office Supplies,Binders,2.946,2018-07-06,2018-07-13,2018,7,27,40.590752,-77.209755
US-2018-124303,Standard Class,FH-14365,Corporate,Pennsylvania,Office Supplies,Paper,16.056,2018-07-06,2018-07-13,2018,7,27,40.590752,-77.209755
CA-2018-105074,Standard Class,MB-17305,Consumer,Ohio,Office Supplies,Paper,21.744,2018-06-24,2018-06-29,2018,6,25,40.388783,-82.764915
CA-2015-133690,First Class,BS-11755,Consumer,Colorado,Furniture,Tables,218.75,2015-08-03,2015-08-05,2015,8,31,39.059811,-105.311104
CA-2015-133690,First Class,BS-11755,Consumer,Colorado,Office Supplies,Appliances,2.6,2015-08-03,2015-08-05,2015,8,31,39.059811,-105.311104
US-2018-116701,Second Class,LC-17140,Consumer,Texas,Office Supplies,Appliances,66.284,2018-12-17,2018-12-21,2018,12,51,31.054487,-97.563461
CA-2018-126382,Standard Class,HK-14890,Corporate,Tennessee,Furniture,Furnishings,35.168,2018-06-03,2018-06-07,2018,6,22,35.747845,-86.692345
CA-2018-108329,Standard Class,LE-16810,Consumer,California,Technology,Phones,444.768,2018-12-09,2018-12-14,2018,12,49,36.116203,-119.681564
CA-2018-135860,Standard Class,JH-15985,Consumer,Michigan,Office Supplies,Storage,83.92,2018-12-01,2018-12-07,2018,12,48,43.326618,-84.536095
CA-2018-135860,Standard Class,JH-15985,Consumer,Michigan,Technology,Phones,131.98,2018-12-01,2018-12-07,2018,12,48,43.326618,-84.536095
CA-2018-135860,Standard Class,JH-15985,Consumer,Michigan,Office Supplies,Binders,15.92,2018-12-01,2018-12-07,2018,12,48,43.326618,-84.536095
CA-2018-135860,Standard Class,JH-15985,Consumer,Michigan,Office Supplies,Fasteners,52.29,2018-12-01,2018-12-07,2018,12,48,43.326618,-84.536095
CA-2018-135860,Standard Class,JH-15985,Consumer,Michigan,Office Supplies,Storage,91.99,2018-12-01,2018-12-07,2018,12,48,43.326618,-84.536095
CA-2016-101007,Second Class,MS-17980,Corporate,Texas,Technology,Accessories,20.8,2016-02-09,2016-02-13,2016,2,6,31.054487,-97.563461
CA-2016-146262,Standard Class,VW-21775,Corporate,Ohio,Office Supplies,Labels,23.68,2016-01-02,2016-01-09,2016,1,1,40.388783,-82.764915
CA-2016-146262,Standard Class,VW-21775,Corporate,Ohio,Furniture,Bookcases,452.45,2016-01-02,2016-01-09,2016,1,1,40.388783,-82.764915
CA-2016-146262,Standard Class,VW-21775,Corporate,Ohio,Technology,Phones,62.982,2016-01-02,2016-01-09,2016,1,1,40.388783,-82.764915
CA-2016-146262,Standard Class,VW-21775,Corporate,Ohio,Technology,Machines,1188,2016-01-02,2016-01-09,2016,1,1,40.388783,-82.764915
CA-2016-146262,Standard Class,VW-21775,Corporate,Ohio,Technology,Accessories,89.584,2016-01-02,2016-01-09,2016,1,1,40.388783,-82.764915
CA-2017-130162,Standard Class,JH-15910,Consumer,California,Office Supplies,Storage,93.06,2017-10-28,2017-11-01,2017,10,43,36.116203,-119.681564
CA-2017-130162,Standard Class,JH-15910,Consumer,California,Technology,Phones,302.376,2017-10-28,2017-11-01,2017,10,43,36.116203,-119.681564
CA-2016-169397,First Class,JB-15925,Consumer,Ohio,Office Supplies,Fasteners,5.584,2016-12-24,2016-12-27,2016,12,52,40.388783,-82.764915
CA-2016-169397,First Class,JB-15925,Consumer,Ohio,Office Supplies,Paper,22.704,2016-12-24,2016-12-27,2016,12,52,40.388783,-82.764915
CA-2016-169397,First Class,JB-15925,Consumer,Ohio,Office Supplies,Binders,19.776,2016-12-24,2016-12-27,2016,12,52,40.388783,-82.764915
CA-2016-169397,First Class,JB-15925,Consumer,Ohio,Furniture,Furnishings,72.704,2016-12-24,2016-12-27,2016,12,52,40.388783,-82.764915
CA-2016-169397,First Class,JB-15925,Consumer,Ohio,Technology,Machines,479.988,2016-12-24,2016-12-27,2016,12,52,40.388783,-82.764915
CA-2016-169397,First Class,JB-15925,Consumer,Ohio,Office Supplies,Art,27.168,2016-12-24,2016-12-27,2016,12,52,40.388783,-82.764915
CA-2016-163055,Standard Class,DS-13180,Corporate,Michigan,Office Supplies,Art,2.2,2016-08-09,2016-08-16,2016,8,32,43.326618,-84.536095
CA-2016-163055,Standard Class,DS-13180,Corporate,Michigan,Furniture,Tables,622.45,2016-08-09,2016-08-16,2016,8,32,43.326618,-84.536095
CA-2016-163055,Standard Class,DS-13180,Corporate,Michigan,Office Supplies,Storage,21.98,2016-08-09,2016-08-16,2016,8,32,43.326618,-84.536095
US-2016-145436,Standard Class,VD-21670,Consumer,Tennessee,Furniture,Chairs,161.568,2016-02-28,2016-03-04,2016,2,9,35.747845,-86.692345
US-2016-145436,Standard Class,VD-21670,Consumer,Tennessee,Furniture,Chairs,389.696,2016-02-28,2016-03-04,2016,2,9,35.747845,-86.692345
US-2015-156216,Standard Class,EA-14035,Corporate,North Carolina,Office Supplies,Binders,18.648,2015-09-13,2015-09-17,2015,9,37,35.630066,-79.806419
US-2018-100930,Standard Class,CS-12400,Home Office,Florida,Furniture,Tables,233.86,2018-04-07,2018-04-12,2018,4,14,27.766279,-81.686783
US-2018-100930,Standard Class,CS-12400,Home Office,Florida,Furniture,Tables,620.6145,2018-04-07,2018-04-12,2018,4,14,27.766279,-81.686783
US-2018-100930,Standard Class,CS-12400,Home Office,Florida,Office Supplies,Binders,5.328,2018-04-07,2018-04-12,2018,4,14,27.766279,-81.686783
US-2018-100930,Standard Class,CS-12400,Home Office,Florida,Furniture,Furnishings,258.072,2018-04-07,2018-04-12,2018,4,14,27.766279,-81.686783
US-2018-100930,Standard Class,CS-12400,Home Office,Florida,Technology,Accessories,617.976,2018-04-07,2018-04-12,2018,4,14,27.766279,-81.686783
CA-2018-160514,Standard Class,DB-13120,Corporate,California,Office Supplies,Paper,10.56,2018-11-12,2018-11-16,2018,11,46,36.116203,-119.681564
CA-2017-157749,Second Class,KL-16645,Consumer,Illinois,Office Supplies,Paper,25.92,2017-06-04,2017-06-09,2017,6,23,40.349457,-88.986137
CA-2017-157749,Second Class,KL-16645,Consumer,Illinois,Furniture,Furnishings,419.68,2017-06-04,2017-06-09,2017,6,23,40.349457,-88.986137
CA-2017-157749,Second Class,KL-16645,Consumer,Illinois,Furniture,Furnishings,11.688,2017-06-04,2017-06-09,2017,6,23,40.349457,-88.986137
CA-2017-157749,Second Class,KL-16645,Consumer,Illinois,Technology,Phones,31.984,2017-06-04,2017-06-09,2017,6,23,40.349457,-88.986137
CA-2017-157749,Second Class,KL-16645,Consumer,Illinois,Furniture,Tables,177.225,2017-06-04,2017-06-09,2017,6,23,40.349457,-88.986137
CA-2017-157749,Second Class,KL-16645,Consumer,Illinois,Furniture,Furnishings,4.044,2017-06-04,2017-06-09,2017,6,23,40.349457,-88.986137
CA-2017-157749,Second Class,KL-16645,Consumer,Illinois,Office Supplies,Art,7.408,2017-06-04,2017-06-09,2017,6,23,40.349457,-88.986137
CA-2015-131926,Second Class,DW-13480,Home Office,Minnesota,Furniture,Chairs,2001.86,2015-06-01,2015-06-06,2015,6,22,45.694454,-93.900192
CA-2015-131926,Second Class,DW-13480,Home Office,Minnesota,Office Supplies,Storage,166.72,2015-06-01,2015-06-06,2015,6,22,45.694454,-93.900192
CA-2015-131926,Second Class,DW-13480,Home Office,Minnesota,Office Supplies,Paper,47.88,2015-06-01,2015-06-06,2015,6,22,45.694454,-93.900192
CA-2015-131926,Second Class,DW-13480,Home Office,Minnesota,Office Supplies,Appliances,1503.25,2015-06-01,2015-06-06,2015,6,22,45.694454,-93.900192
CA-2015-131926,Second Class,DW-13480,Home Office,Minnesota,Office Supplies,Paper,25.92,2015-06-01,2015-06-06,2015,6,22,45.694454,-93.900192
CA-2017-154739,Second Class,LH-17155,Consumer,California,Furniture,Chairs,321.568,2017-12-10,2017-12-15,2017,12,50,36.116203,-119.681564
CA-2017-145625,Standard Class,KC-16540,Consumer,California,Office Supplies,Paper,7.61,2017-09-11,2017-09-17,2017,9,37,36.116203,-119.681564
CA-2017-145625,Standard Class,KC-16540,Consumer,California,Technology,Accessories,3347.37,2017-09-11,2017-09-17,2017,9,37,36.116203,-119.681564
CA-2017-146941,First Class,DL-13315,Consumer,New York,Office Supplies,Storage,80.58,2017-12-10,2017-12-13,2017,12,50,42.165726,-74.948051
CA-2017-146941,First Class,DL-13315,Consumer,New York,Office Supplies,Envelopes,361.92,2017-12-10,2017-12-13,2017,12,50,42.165726,-74.948051
US-2016-159982,Standard Class,DR-12880,Corporate,Illinois,Furniture,Furnishings,12.132,2016-11-28,2016-12-04,2016,11,48,40.349457,-88.986137
US-2016-159982,Standard Class,DR-12880,Corporate,Illinois,Office Supplies,Storage,82.368,2016-11-28,2016-12-04,2016,11,48,40.349457,-88.986137
US-2016-159982,Standard Class,DR-12880,Corporate,Illinois,Office Supplies,Storage,53.92,2016-11-28,2016-12-04,2016,11,48,40.349457,-88.986137
US-2016-159982,Standard Class,DR-12880,Corporate,Illinois,Technology,Phones,647.904,2016-11-28,2016-12-04,2016,11,48,40.349457,-88.986137
CA-2018-163139,Second Class,CC-12670,Consumer,New York,Technology,Accessories,20.37,2018-12-01,2018-12-03,2018,12,48,42.165726,-74.948051
CA-2018-163139,Second Class,CC-12670,Consumer,New York,Office Supplies,Storage,221.55,2018-12-01,2018-12-03,2018,12,48,42.165726,-74.948051
CA-2018-163139,Second Class,CC-12670,Consumer,New York,Office Supplies,Binders,17.52,2018-12-01,2018-12-03,2018,12,48,42.165726,-74.948051
US-2018-155299,Standard Class,Dl-13600,Corporate,Texas,Office Supplies,Appliances,1.624,2018-06-08,2018-06-12,2018,6,23,31.054487,-97.563461
US-2015-106992,Second Class,SB-20290,Corporate,Texas,Technology,Machines,3059.982,2015-09-19,2015-09-21,2015,9,38,31.054487,-97.563461
US-2015-106992,Second Class,SB-20290,Corporate,Texas,Technology,Machines,2519.958,2015-09-19,2015-09-21,2015,9,38,31.054487,-97.563461
CA-2017-125318,Standard Class,RC-19825,Consumer,Illinois,Technology,Phones,328.224,2017-06-06,2017-06-13,2017,6,23,40.349457,-88.986137
CA-2016-155040,Standard Class,AH-10210,Consumer,California,Technology,Accessories,79.9,2016-11-10,2016-11-15,2016,11,45,36.116203,-119.681564
CA-2018-136826,Standard Class,CB-12535,Corporate,North Carolina,Office Supplies,Art,14.016,2018-06-16,2018-06-20,2018,6,24,35.630066,-79.806419
CA-2017-111010,Standard Class,PG-18895,Consumer,New Jersey,Office Supplies,Fasteners,7.56,2017-01-22,2017-01-28,2017,1,4,40.298904,-74.521011
US-2018-145366,Standard Class,CA-12310,Corporate,Ohio,Office Supplies,Storage,37.208,2018-12-09,2018-12-13,2018,12,49,40.388783,-82.764915
US-2018-145366,Standard Class,CA-12310,Corporate,Ohio,Office Supplies,Envelopes,57.576,2018-12-09,2018-12-13,2018,12,49,40.388783,-82.764915
CA-2018-163979,Second Class,KH-16690,Corporate,California,Office Supplies,Storage,725.84,2018-12-28,2019-01-02,2018,12,52,36.116203,-119.681564
CA-2016-155334,First Class,HA-14920,Consumer,California,Technology,Accessories,209.93,2016-07-30,2016-07-31,2016,7,31,36.116203,-119.681564
CA-2016-155334,First Class,HA-14920,Consumer,California,Furniture,Furnishings,5.28,2016-07-30,2016-07-31,2016,7,31,36.116203,-119.681564
CA-2016-155334,First Class,HA-14920,Consumer,California,Office Supplies,Binders,10.92,2016-07-30,2016-07-31,2016,7,31,36.116203,-119.681564
CA-2018-118136,First Class,BB-10990,Corporate,California,Office Supplies,Paper,8.82,2018-09-16,2018-09-17,2018,9,37,36.116203,-119.681564
CA-2018-118136,First Class,BB-10990,Corporate,California,Office Supplies,Art,5.98,2018-09-16,2018-09-17,2018,9,37,36.116203,-119.681564
CA-2018-132976,Standard Class,AG-10495,Corporate,Pennsylvania,Office Supplies,Paper,11.648,2018-10-13,2018-10-17,2018,10,41,40.590752,-77.209755
CA-2018-132976,Standard Class,AG-10495,Corporate,Pennsylvania,Office Supplies,Paper,18.176,2018-10-13,2018-10-17,2018,10,41,40.590752,-77.209755
CA-2018-132976,Standard Class,AG-10495,Corporate,Pennsylvania,Office Supplies,Storage,59.712,2018-10-13,2018-10-17,2018,10,41,40.590752,-77.209755
CA-2018-132976,Standard Class,AG-10495,Corporate,Pennsylvania,Office Supplies,Labels,24.84,2018-10-13,2018-10-17,2018,10,41,40.590752,-77.209755
US-2016-161991,Second Class,SC-20725,Consumer,Texas,Office Supplies,Binders,2.08,2016-09-26,2016-09-28,2016,9,39,31.054487,-97.563461
US-2016-161991,Second Class,SC-20725,Consumer,Texas,Technology,Phones,1114.4,2016-09-26,2016-09-28,2016,9,39,31.054487,-97.563461
CA-2016-130890,Standard Class,JO-15280,Consumer,California,Furniture,Tables,1038.84,2016-11-02,2016-11-06,2016,11,44,36.116203,-119.681564
CA-2016-130883,Standard Class,TB-21520,Consumer,Oregon,Office Supplies,Paper,141.76,2016-09-26,2016-10-02,2016,9,39,44.572021,-122.070938
CA-2016-130883,Standard Class,TB-21520,Consumer,Oregon,Technology,Accessories,239.8,2016-09-26,2016-10-02,2016,9,39,44.572021,-122.070938
CA-2016-130883,Standard Class,TB-21520,Consumer,Oregon,Office Supplies,Paper,31.104,2016-09-26,2016-10-02,2016,9,39,44.572021,-122.070938
CA-2017-112697,Second Class,AH-10195,Corporate,Florida,Office Supplies,Binders,254.058,2017-12-18,2017-12-20,2017,12,51,27.766279,-81.686783
CA-2017-112697,Second Class,AH-10195,Corporate,Florida,Office Supplies,Appliances,194.528,2017-12-18,2017-12-20,2017,12,51,27.766279,-81.686783
CA-2017-112697,Second Class,AH-10195,Corporate,Florida,Office Supplies,Supplies,961.48,2017-12-18,2017-12-20,2017,12,51,27.766279,-81.686783
CA-2017-110772,Second Class,NZ-18565,Home Office,Ohio,Office Supplies,Fasteners,19.096,2017-11-20,2017-11-24,2017,11,47,40.388783,-82.764915
CA-2017-110772,Second Class,NZ-18565,Home Office,Ohio,Office Supplies,Labels,18.496,2017-11-20,2017-11-24,2017,11,47,40.388783,-82.764915
CA-2017-110772,Second Class,NZ-18565,Home Office,Ohio,Technology,Accessories,255.984,2017-11-20,2017-11-24,2017,11,47,40.388783,-82.764915
CA-2017-110772,Second Class,NZ-18565,Home Office,Ohio,Furniture,Bookcases,86.97,2017-11-20,2017-11-24,2017,11,47,40.388783,-82.764915
CA-2015-111451,First Class,KL-16555,Corporate,Colorado,Furniture,Furnishings,300.416,2015-12-26,2015-12-28,2015,12,52,39.059811,-105.311104
CA-2015-111451,First Class,KL-16555,Corporate,Colorado,Furniture,Chairs,230.352,2015-12-26,2015-12-28,2015,12,52,39.059811,-105.311104
CA-2015-111451,First Class,KL-16555,Corporate,Colorado,Furniture,Furnishings,218.352,2015-12-26,2015-12-28,2015,12,52,39.059811,-105.311104
CA-2015-111451,First Class,KL-16555,Corporate,Colorado,Office Supplies,Binders,78.6,2015-12-26,2015-12-28,2015,12,52,39.059811,-105.311104
CA-2015-111451,First Class,KL-16555,Corporate,Colorado,Office Supplies,Fasteners,27.552,2015-12-26,2015-12-28,2015,12,52,39.059811,-105.311104
CA-2017-142545,Standard Class,JD-15895,Corporate,New Jersey,Office Supplies,Paper,32.4,2017-10-28,2017-11-03,2017,10,43,40.298904,-74.521011
CA-2017-142545,Standard Class,JD-15895,Corporate,New Jersey,Office Supplies,Storage,1082.48,2017-10-28,2017-11-03,2017,10,43,40.298904,-74.521011
CA-2017-142545,Standard Class,JD-15895,Corporate,New Jersey,Office Supplies,Paper,56.91,2017-10-28,2017-11-03,2017,10,43,40.298904,-74.521011
CA-2017-142545,Standard Class,JD-15895,Corporate,New Jersey,Furniture,Furnishings,77.6,2017-10-28,2017-11-03,2017,10,43,40.298904,-74.521011
CA-2017-142545,Standard Class,JD-15895,Corporate,New Jersey,Office Supplies,Binders,14.28,2017-10-28,2017-11-03,2017,10,43,40.298904,-74.521011
US-2018-152380,Standard Class,JH-15910,Consumer,Illinois,Furniture,Tables,219.075,2018-11-19,2018-11-23,2018,11,47,40.349457,-88.986137
CA-2016-144253,Second Class,AS-10225,Corporate,New York,Furniture,Furnishings,26.8,2016-05-04,2016-05-09,2016,5,18,42.165726,-74.948051
CA-2015-130960,Standard Class,KB-16600,Corporate,Michigan,Office Supplies,Art,9.84,2015-12-30,2016-01-04,2015,12,52,43.326618,-84.536095
CA-2015-111003,Standard Class,CR-12625,Home Office,New Jersey,Office Supplies,Binders,45.48,2015-06-01,2015-06-06,2015,6,22,40.298904,-74.521011
CA-2015-111003,Standard Class,CR-12625,Home Office,New Jersey,Office Supplies,Art,289.2,2015-06-01,2015-06-06,2015,6,22,40.298904,-74.521011
CA-2018-126774,First Class,SH-20395,Consumer,Virginia,Office Supplies,Art,4.89,2018-04-15,2018-04-17,2018,4,15,37.769337,-78.169968
CA-2017-142902,Second Class,BP-11185,Corporate,Colorado,Furniture,Furnishings,15.136,2017-09-12,2017-09-14,2017,9,37,39.059811,-105.311104
CA-2017-142902,Second Class,BP-11185,Corporate,Colorado,Furniture,Chairs,466.768,2017-09-12,2017-09-14,2017,9,37,39.059811,-105.311104
CA-2017-142902,Second Class,BP-11185,Corporate,Colorado,Furniture,Furnishings,15.232,2017-09-12,2017-09-14,2017,9,37,39.059811,-105.311104
CA-2017-142902,Second Class,BP-11185,Corporate,Colorado,Office Supplies,Labels,6.264,2017-09-12,2017-09-14,2017,9,37,39.059811,-105.311104
CA-2015-120887,Standard Class,TS-21205,Corporate,New Jersey,Furniture,Furnishings,87.54,2015-09-27,2015-10-03,2015,9,39,40.298904,-74.521011
CA-2015-167850,Standard Class,AG-10525,Corporate,Florida,Technology,Phones,178.384,2015-08-09,2015-08-16,2015,8,32,27.766279,-81.686783
CA-2015-167850,Standard Class,AG-10525,Corporate,Florida,Office Supplies,Paper,15.552,2015-08-09,2015-08-16,2015,8,32,27.766279,-81.686783
CA-2015-164259,First Class,SP-20860,Corporate,Pennsylvania,Office Supplies,Art,99.136,2015-12-28,2015-12-30,2015,12,52,40.590752,-77.209755
CA-2015-164973,Standard Class,NM-18445,Home Office,New York,Furniture,Chairs,135.882,2015-11-04,2015-11-09,2015,11,44,42.165726,-74.948051
CA-2015-164973,Standard Class,NM-18445,Home Office,New York,Technology,Machines,3991.98,2015-11-04,2015-11-09,2015,11,44,42.165726,-74.948051
CA-2015-164973,Standard Class,NM-18445,Home Office,New York,Technology,Phones,275.94,2015-11-04,2015-11-09,2015,11,44,42.165726,-74.948051
CA-2015-164973,Standard Class,NM-18445,Home Office,New York,Technology,Accessories,360,2015-11-04,2015-11-09,2015,11,44,42.165726,-74.948051
CA-2015-164973,Standard Class,NM-18445,Home Office,New York,Office Supplies,Storage,43.57,2015-11-04,2015-11-09,2015,11,44,42.165726,-74.948051
